since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,20.00,79036
5.000,5.000,20.00,67688
10.000,10.000,20.00,66054
15.000,15.000,20.00,71682
20.000,20.000,20.00,77516
25.000,25.000,20.00,76626
30.000,30.000,20.00,88250
35.000,35.000,20.00,87613
40.000,40.000,20.00,87123
45.000,45.000,20.00,88259
50.000,50.000,20.00,88284
55.000,55.000,20.00,82717
60.000,60.000,20.00,86712
65.000,65.000,20.00,88235
70.000,70.000,20.00,88266
75.000,75.000,20.00,88273
80.000,80.000,20.00,88056
85.000,85.000,20.00,87786
90.000,90.000,20.00,71400
95.000,95.000,20.00,70053
100.000,100.000,20.00,71026
105.000,105.000,20.00,66244
110.000,110.000,20.00,57983
115.000,115.000,20.00,56974
120.000,120.000,20.00,83844
125.000,125.000,20.00,87879
130.000,130.000,20.00,88188
135.000,135.000,20.00,88281
140.000,140.000,20.00,88276
145.000,145.000,20.00,87496
150.000,150.000,20.00,82220
155.000,155.000,20.00,77867
160.000,160.000,20.00,85289
165.000,165.000,20.00,83792
170.000,170.000,20.00,81570
175.000,175.000,20.00,63369
180.000,180.000,20.00,88264
185.000,185.000,20.00,88270
190.000,190.000,20.00,88268
195.000,195.000,20.00,88268
200.000,200.000,20.00,88268
205.000,205.000,20.00,88267
210.000,210.000,20.00,82847
215.000,215.000,20.00,86400
220.000,220.000,20.00,87860
225.000,225.000,20.00,88266
230.000,230.000,20.00,88259
235.000,235.000,20.00,88267
240.000,240.000,20.00,88236
245.000,245.000,20.00,88264
250.000,250.000,20.00,88261
255.000,255.000,20.00,88260
260.000,260.000,20.00,88264
265.000,265.000,20.00,88262
270.000,270.000,20.00,88357
275.000,275.000,20.00,88263
280.000,280.000,20.00,88265
285.000,285.000,20.00,88269
290.000,290.000,20.00,88265
295.000,295.000,20.00,88262
300.000,300.000,20.00,63876
305.000,305.000,20.00,70201
310.000,310.000,20.00,70850
315.000,315.000,20.00,76904
320.000,320.000,20.00,74854
325.000,325.000,20.00,79270
330.000,330.000,20.00,80125
335.000,335.000,20.00,84071
340.000,340.000,20.00,83965
345.000,345.000,20.00,82514
350.000,350.000,20.00,86836
355.000,355.000,20.00,88155
360.000,360.000,20.00,88289
365.000,365.000,20.00,88293
370.000,370.000,20.00,88286
375.000,375.000,20.00,88289
380.000,380.000,20.00,88289
385.000,385.000,20.00,88286
390.000,390.000,20.00,82915
395.000,395.000,20.00,87675
400.000,400.000,20.00,88125
405.000,405.000,20.00,88259
410.000,410.000,20.00,88268
415.000,415.000,20.00,88270
420.000,420.000,20.00,6306
425.000,425.000,20.00,3996
430.000,430.000,20.00,2694
435.000,435.000,20.00,5241
440.000,440.000,20.00,5032
