since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,40.00,404419
1.000,1.000,40.00,404186
2.000,2.000,40.00,375238
3.000,3.000,40.00,319613
4.000,4.000,40.00,330766
5.000,5.000,40.00,404973
6.000,6.000,40.00,358330
7.000,7.000,40.00,414614
8.000,8.000,40.00,416141
9.000,9.000,40.00,424797
10.000,10.000,40.00,423166
11.000,11.000,40.00,428816
12.000,12.000,40.00,451496
13.000,13.000,40.00,463596
14.000,14.000,40.00,393730
15.000,15.000,40.00,385015
16.000,16.000,40.00,426975
17.000,17.000,40.00,432674
18.000,18.000,40.00,425050
19.000,19.000,40.00,426639
20.000,20.000,40.00,336611
21.000,21.000,40.00,406893
22.000,22.000,40.00,388155
23.000,23.000,40.00,347639
24.000,24.000,40.00,396998
25.000,25.000,40.00,357775
26.000,26.000,40.00,283946
27.000,27.000,40.00,399939
28.000,28.000,40.00,415912
29.000,29.000,40.00,413136
30.000,30.000,40.00,286485
31.000,31.000,40.00,262296
32.000,32.000,40.00,313198
33.000,33.000,40.00,312257
34.000,34.000,40.00,304430
35.000,35.000,40.00,313437
36.000,36.000,40.00,314683
37.000,37.000,40.00,313368
38.000,38.000,40.00,314425
39.000,39.000,40.00,313869
40.000,40.000,40.00,331713
41.000,41.000,40.00,329980
42.000,42.000,40.00,327870
43.000,43.000,40.00,329912
44.000,44.000,40.00,331513
45.000,45.000,40.00,291543
46.000,46.000,40.00,304296
47.000,47.000,40.00,303729
48.000,48.000,40.00,306725
49.000,49.000,40.00,306021
50.000,50.000,40.00,291478
51.000,51.000,40.00,288171
52.000,52.000,40.00,302413
53.000,53.000,40.00,303898
54.000,54.000,40.00,302952
55.000,55.000,40.00,303942
56.000,56.000,40.00,302828
57.000,57.000,40.00,308000
58.000,58.000,40.00,302806
59.000,59.000,40.00,303053
60.000,60.000,40.00,322160
61.000,61.000,40.00,330595
62.000,62.000,40.00,320866
63.000,63.000,40.00,327410
64.000,64.000,40.00,316094
65.000,65.000,40.00,286693
66.000,66.000,40.00,343373
67.000,67.000,40.00,346093
68.000,68.000,40.00,319777
69.000,69.000,40.00,323505
70.000,70.000,40.00,320935
71.000,71.000,40.00,337559
72.000,72.000,40.00,323739
73.000,73.000,40.00,143493
74.000,74.000,40.00,72388
75.000,75.000,40.00,320062
76.000,76.000,40.00,332536
77.000,77.000,40.00,329924
78.000,78.000,40.00,327602
79.000,79.000,40.00,324413
80.000,80.000,40.00,325764
81.000,81.000,40.00,321446
82.000,82.000,40.00,307784
83.000,83.000,40.00,304672
84.000,84.000,40.00,305287
85.000,85.000,40.00,240317
86.000,86.000,40.00,295590
87.000,87.000,40.00,344091
88.000,88.000,40.00,316949
89.000,89.000,40.00,348639
90.000,90.000,40.00,347331
91.000,91.000,40.00,325175
92.000,92.000,40.00,338961
93.000,93.000,40.00,296458
94.000,94.000,40.00,292887
95.000,95.000,40.00,320414
96.000,96.000,40.00,315581
97.000,97.000,40.00,311311
98.000,98.000,40.00,340093
99.000,99.000,40.00,346260
100.000,100.000,40.00,351639
101.000,101.000,40.00,350095
102.000,102.000,40.00,346326
103.000,103.000,40.00,299151
104.000,104.000,40.00,113751
105.000,105.000,40.00,258345
106.000,106.000,40.00,324934
107.000,107.000,40.00,231875
108.000,108.000,40.00,334112
109.000,109.000,40.00,324639
110.000,110.000,40.00,312726
111.000,111.000,40.00,335491
112.000,112.000,40.00,338810
113.000,113.000,40.00,270137
114.000,114.000,40.00,276886
115.000,115.000,40.00,336359
116.000,116.000,40.00,337688
117.000,117.000,40.00,326888
118.000,118.000,40.00,344928
119.000,119.000,40.00,309764
